rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	G8 | ~G10	4	2	0.0	G10, G8	2	2
2	G7 | G8 | ~G4	4	3	0.0	G4, G7, G8	3	2
3	G2 | G6	4	2	0.0	G2, G6	2	2
4	~G2 | ~G3	4	2	0.0	G2, G3	2	2
5	True	4	1	0.5	True	1	2
6	G1 | G6 | G7	4	3	0.0	G1, G6, G7	3	2
7	G2 | G8	4	2	0.0	G2, G8	2	2
8	G7 | G8 | ~G4	4	3	0.0	G4, G7, G8	3	2
9	True	4	1	0.5	True	1	2
10	G1 | G2 | G8	4	3	0.0	G1, G2, G8	3	2
11	~G2 | ~G3	4	2	0.0	G2, G3	2	2
12	G2 | G6	4	2	0.0	G2, G6	2	2
13	~G2 | ~G3	4	2	0.0	G2, G3	2	2
14	~G3 | ~G4 | ~G5	4	3	0.0	G3, G4, G5	3	2
15	G1 | G3 | G6	4	3	0.0	G1, G3, G6	3	2
16	G1 | G5 | G6	4	3	0.0	G1, G5, G6	3	2
17	True	4	1	0.5	True	1	2
18	G1 | G6 | G7	4	3	0.0	G1, G6, G7	3	2
19	G1 | G6	4	2	0.0	G1, G6	2	2
20	~G5	4	1	0.5	G5	1	2
21	G1 | G2 | G3 | G4 | G6	4	5	1.0	G1, G2, G3, G4, G6	5	2
22	G1 | G2	3	2	0.0	G1, G2	2	2
23	G3 | G6	3	2	0.0	G3, G6	2	2
24	G1 | G2	3	2	0.0	G1, G2	2	2
25	G7 | ~G8	3	2	0.0	G7, G8	2	2
26	G6 | ~G8	3	2	0.0	G6, G8	2	2
27	G4 | (G2 & G8)	3	3	0.0	G2, G4, G8	3	2
28	G1 | G3	3	2	0.0	G1, G3	2	2
29	~G3	3	1	0.5	G3	1	2
30	G1	2	1	0.5	G1	1	2
31	G4 | G7	2	2	0.0	G4, G7	2	2
32	G4 | G7	2	2	0.0	G4, G7	2	2
33	G1	2	1	0.5	G1	1	2
34	G7	2	1	0.5	G7	1	2
35	~G7	2	1	0.5	G7	1	2
36	G7	2	1	0.5	G7	1	2
37	~G1	2	1	0.5	G1	1	2
38	~G7	2	1	0.5	G7	1	2
39	~G1	2	1	0.5	G1	1	2
40	~G1	2	1	0.5	G1	1	2
41	~G1	2	1	0.5	G1	1	2
42	G4 & G7	1	2	0.0	G4, G7	2	2
43	~G2	1	1	0.5	G2	1	2
44	G4	1	1	0.5	G4	1	2
45	G3	1	1	0.5	G3	1	2
46	~G2	1	1	0.5	G2	1	2
47	~G2	1	1	0.5	G2	1	2
48	G5 & G8	0	2	0.0	G5, G8	2	2
49	G2 & G3	0	2	0.0	G2, G3	2	2
50	G1 & G6 & G7 & ~G5	0	4	0.5	G1, G5, G6, G7	4	2
