rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	G4 & G8	4	2	0.0	G4, G8	2	20
2	G6 & G8	4	2	0.0	G6, G8	2	20
3	G6 & (G3 | G8)	4	3	0.0	G3, G6, G8	3	20
4	G6 | ~G2	4	2	0.0	G2, G6	2	20
5	G4 & G8	4	2	0.0	G4, G8	2	20
6	G4 & G8	4	2	0.0	G4, G8	2	20
7	G4 & G8	4	2	0.0	G4, G8	2	20
8	G6 & ~G10	4	2	0.0	G10, G6	2	20
9	G6 & G8	4	2	0.0	G6, G8	2	20
10	G6 & (G2 | G9)	4	3	0.0	G2, G6, G9	3	20
11	G4 & G8	4	2	0.0	G4, G8	2	20
12	G6 & G8	4	2	0.0	G6, G8	2	20
13	G4 & G9	4	2	0.0	G4, G9	2	20
14	G6 & G8	4	2	0.0	G6, G8	2	20
15	G4 & G8	4	2	0.0	G4, G8	2	20
16	G8 & G9	4	2	0.0	G8, G9	2	20
17	G4 & G8	4	2	0.0	G4, G8	2	20
18	G6 & ~G2	4	2	0.0	G2, G6	2	20
19	G8 & G9	4	2	0.0	G8, G9	2	20
20	G6 & G8	4	2	0.0	G6, G8	2	20
21	G8 & G9	4	2	0.0	G8, G9	2	20
22	G4 | ~G2	4	2	0.0	G2, G4	2	20
23	G4	4	1	0.5	G4	1	20
24	G6	4	1	0.5	G6	1	20
25	G6	4	1	0.5	G6	1	20
26	G6	4	1	0.5	G6	1	20
27	G4	4	1	0.5	G4	1	20
28	G4	4	1	0.5	G4	1	20
29	G4	4	1	0.5	G4	1	20
30	G6	4	1	0.5	G6	1	20
31	G2 & G6	3	2	0.0	G2, G6	2	20
32	G4 & G8 & ~G6	3	3	0.0	G4, G6, G8	3	20
33	G2 & G6	3	2	0.0	G2, G6	2	20
34	G10 & G6	3	2	0.0	G10, G6	2	20
35	G10 & G6	3	2	0.0	G10, G6	2	20
36	G6 & ~G4	3	2	0.0	G4, G6	2	20
37	G4 & G5	3	2	0.0	G4, G5	2	20
38	G8	3	1	0.5	G8	1	20
39	G10 & G5 & G9	2	3	0.0	G10, G5, G9	3	20
40	G5 & G9	2	2	0.0	G5, G9	2	20
41	G10 | G6	2	2	0.0	G10, G6	2	20
42	G6 | (G10 & ~G7)	2	3	0.0	G10, G6, G7	3	20
43	~G9	2	1	0.5	G9	1	20
44	G9	2	1	0.5	G9	1	20
45	~G9	2	1	0.5	G9	1	20
46	G2 | G6	1	2	0.0	G2, G6	2	20
47	G2 | G6	1	2	0.0	G2, G6	2	20
48	~G8	1	1	0.5	G8	1	20
49	~G6	0	1	0.5	G6	1	20
50	~G6	0	1	0.5	G6	1	20
