rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
2	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
3	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
4	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
5	~G1 & ~G2	4	2	0.0	G1, G2	2	6
6	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
7	~G1 & ~G2	4	2	0.0	G1, G2	2	6
8	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
9	~G1 & ~G2	4	2	0.0	G1, G2	2	6
10	~G1 & ~G2	4	2	0.0	G1, G2	2	6
11	~G1 & ~G2	4	2	0.0	G1, G2	2	6
12	~G1 & ~G4	4	2	0.0	G1, G4	2	6
13	~G1 & ~G2	4	2	0.0	G1, G2	2	6
14	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
15	~G1 & ~G2	4	2	0.0	G1, G2	2	6
16	~G2 & ~G7 & ~G8	4	3	0.0	G2, G7, G8	3	6
17	~G1 & ~G2	4	2	0.0	G1, G2	2	6
18	~G1	4	1	0.5	G1	1	6
19	~G1	4	1	0.5	G1	1	6
20	~G1	4	1	0.5	G1	1	6
21	~G1 & ~G2 & ~G3	3	3	0.0	G1, G2, G3	3	6
22	G2 | ~G8	3	2	0.0	G2, G8	2	6
23	~G8	3	1	0.5	G8	1	6
24	~G8	3	1	0.5	G8	1	6
25	G4	3	1	0.5	G4	1	6
26	~G8	3	1	0.5	G8	1	6
27	G4	3	1	0.5	G4	1	6
28	G4	3	1	0.5	G4	1	6
29	G2 | G7	2	2	0.0	G2, G7	2	6
30	~G7 & (~G2 | ~G3)	2	3	0.0	G2, G3, G7	3	6
31	G8 | ~G2	2	2	0.0	G2, G8	2	6
32	~G2	2	1	0.5	G2	1	6
33	G2	2	1	0.5	G2	1	6
34	~G2	2	1	0.5	G2	1	6
35	~G10	2	1	0.5	G10	1	6
36	~G2	2	1	0.5	G2	1	6
37	G2	2	1	0.5	G2	1	6
38	G3 | G7	1	2	0.0	G3, G7	2	6
39	G3 | G8	1	2	0.0	G3, G8	2	6
40	G5 | G8	1	2	0.0	G5, G8	2	6
41	G3	1	1	0.5	G3	1	6
42	~G7	1	1	0.5	G7	1	6
43	G1 | G2	0	2	0.0	G1, G2	2	6
44	G1 | G8	0	2	0.0	G1, G8	2	6
45	G1 | G2	0	2	0.0	G1, G2	2	6
46	G1 | G8	0	2	0.0	G1, G8	2	6
47	G1 | G2	0	2	0.0	G1, G2	2	6
48	G1	0	1	0.5	G1	1	6
49	G1	0	1	0.5	G1	1	6
50	G1	0	1	0.5	G1	1	6
