rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~ABF3 | ~HB6	3	2	0.0	ABF3, HB6	2	1
2	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
3	~MYB44 | (ABF4 & ~ZAT6)	3	3	0.0	ABF4, MYB44, ZAT6	3	1
4	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
5	~ABF3 | ~HB6	3	2	0.0	ABF3, HB6	2	1
6	~ABF3 | ~HB6	3	2	0.0	ABF3, HB6	2	1
7	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
8	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
9	~MYB44 | (ABF4 & ~ZAT6)	3	3	0.0	ABF4, MYB44, ZAT6	3	1
10	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
11	~ABF3 | ~HB6 | ~HB7	3	3	0.0	ABF3, HB6, HB7	3	1
12	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
13	~ABF3	3	1	0.5	ABF3	1	1
14	~ABF3 | ~CYP707A3	3	2	0.0	ABF3, CYP707A3	2	1
15	~ABF3	3	1	0.5	ABF3	1	1
16	~ABF3 & ~ABF4	3	2	0.0	ABF3, ABF4	2	1
17	~ABF3	3	1	0.5	ABF3	1	1
18	~ABF3	3	1	0.5	ABF3	1	1
19	~ABF3	3	1	0.5	ABF3	1	1
20	~ABF3	3	1	0.5	ABF3	1	1
21	~ABF3	3	1	0.5	ABF3	1	1
22	~ABF3	3	1	0.5	ABF3	1	1
23	~ABF3	3	1	0.5	ABF3	1	1
24	~ABF3	3	1	0.5	ABF3	1	1
25	~ABF3	3	1	0.5	ABF3	1	1
26	~ABF3	3	1	0.5	ABF3	1	1
27	~ABF3	3	1	0.5	ABF3	1	1
28	~ABF3	3	1	0.5	ABF3	1	1
29	FBH3 | HB7	2	2	0.0	FBH3, HB7	2	1
30	ABF3 | HB5	2	2	0.0	ABF3, HB5	2	1
31	~ABF3 & ~PP2C5	2	2	0.0	ABF3, PP2C5	2	1
32	PP2C5 | ZAT6	2	2	0.0	PP2C5, ZAT6	2	1
33	HB5 | ~ZAT6	2	2	0.0	HB5, ZAT6	2	1
34	HB5 | ~ABF4	2	2	0.0	ABF4, HB5	2	1
35	CYP707A3 & ~HB6	2	2	0.0	CYP707A3, HB6	2	1
